time_s,ax_m/s/s,ay_m/s/s,az_m/s/s,gx_deg/s,gy_deg/s,gz_deg/s,mx_microT,my_microT,mz_microT,highg_ax_m/s/s,highg_ay_m/s/s,highg_az_m/s/s,x_deg,y_deg,z_deg,qx,qy,qz,qr
0.000000,-0.334,-9.600,2.233,0.087,0.131,0.302,6.1,-43.9,29.8,-0.957,-7.721,-2.291,-56.453,63.729,-78.075,-0.413,0.467,-0.572,0.533
0.000625,-0.318,-9.595,2.234,0.044,0.218,0.328,6.0,-43.9,29.7,-1.085,-8.739,-0.982,-56.452,63.730,-78.076,-0.413,0.467,-0.572,0.533
0.001250,-0.303,-9.590,2.234,0.000,0.304,0.354,5.9,-43.9,29.7,-3.313,-10.932,-1.417,-56.452,63.730,-78.076,-0.413,0.467,-0.572,0.533
0.001875,-0.287,-9.586,2.235,-0.043,0.391,0.380,5.8,-43.8,29.7,-2.343,-9.070,-0.937,-56.451,63.731,-78.077,-0.413,0.467,-0.572,0.533
0.002500,-0.272,-9.581,2.236,-0.086,0.477,0.406,5.7,-43.8,29.6,-0.007,-8.141,-0.004,-56.451,63.731,-78.078,-0.413,0.467,-0.572,0.533
0.003125,-0.259,-9.577,2.235,-0.113,0.542,0.433,5.6,-43.8,29.6,-1.889,-10.494,-0.944,-56.450,63.732,-78.079,-0.413,0.467,-0.572,0.533
0.003750,-0.262,-9.579,2.226,-0.061,0.499,0.468,5.6,-43.8,29.6,-0.056,-9.131,-0.028,-56.450,63.733,-78.080,-0.413,0.467,-0.572,0.533
0.004375,-0.264,-9.581,2.217,-0.009,0.455,0.502,5.6,-43.8,29.6,-2.282,-9.545,0.913,-56.449,63.733,-78.080,-0.413,0.467,-0.572,0.533
0.005000,-0.267,-9.583,2.208,0.043,0.412,0.537,5.7,-43.8,29.6,-3.737,-10.913,0.060,-56.449,63.734,-78.081,-0.413,0.467,-0.572,0.533
0.005625,-0.270,-9.585,2.199,0.095,0.369,0.572,5.8,-43.8,29.6,-2.065,-7.479,-0.881,-56.448,63.735,-78.082,-0.413,0.467,-0.572,0.533
0.006250,-0.273,-9.587,2.191,0.146,0.325,0.606,5.8,-43.8,29.6,-1.481,-8.906,-0.092,-56.448,63.735,-78.083,-0.413,0.467,-0.572,0.533
0.006875,-0.275,-9.589,2.182,0.198,0.282,0.641,5.9,-43.8,29.6,0.263,-8.665,-0.849,-56.447,63.736,-78.083,-0.413,0.467,-0.572,0.533
0.007500,-0.277,-9.591,2.174,0.245,0.243,0.666,6.0,-43.8,29.6,0.062,-9.027,-0.540,-56.447,63.737,-78.084,-0.413,0.467,-0.572,0.533
0.008125,-0.269,-9.593,2.178,0.254,0.234,0.623,6.0,-43.7,29.6,-3.270,-8.680,-0.478,-56.447,63.737,-78.084,-0.413,0.467,-0.572,0.533
0.008750,-0.262,-9.594,2.181,0.262,0.226,0.580,6.1,-43.7,29.6,-3.827,-9.412,-0.879,-56.447,63.737,-78.084,-0.413,0.467,-0.572,0.533
0.009375,-0.254,-9.595,2.185,0.271,0.217,0.536,6.2,-43.7,29.6,-3.827,-9.175,-0.957,-56.447,63.737,-78.085,-0.413,0.467,-0.572,0.533
0.010000,-0.247,-9.597,2.188,0.280,0.208,0.493,6.2,-43.7,29.6,-2.672,-7.935,-0.187,-56.447,63.737,-78.085,-0.413,0.467,-0.572,0.533
0.010625,-0.239,-9.598,2.191,0.288,0.200,0.450,6.3,-43.7,29.6,-2.392,-8.408,0.000,-56.447,63.737,-78.085,-0.413,0.467,-0.572,0.533
0.011250,-0.232,-9.599,2.195,0.297,0.191,0.406,6.4,-43.7,29.6,-3.130,-10.456,-1.107,-56.447,63.737,-78.085,-0.413,0.467,-0.572,0.533
0.011875,-0.226,-9.601,2.197,0.302,0.187,0.366,6.4,-43.7,29.6,-2.266,-10.642,-0.352,-56.447,63.737,-78.085,-0.413,0.467,-0.572,0.533
0.012500,-0.240,-9.602,2.191,0.259,0.238,0.357,6.5,-43.7,29.7,-1.207,-8.053,0.000,-56.447,63.738,-78.085,-0.413,0.467,-0.572,0.533
0.013125,-0.255,-9.604,2.185,0.216,0.290,0.348,6.6,-43.7,29.7,-2.337,-8.556,0.000,-56.447,63.738,-78.085,-0.413,0.467,-0.572,0.533
0.013750,-0.269,-9.605,2.179,0.172,0.342,0.340,6.6,-43.7,29.7,-1.522,-9.426,0.000,-56.446,63.738,-78.085,-0.413,0.467,-0.572,0.533
0.014375,-0.283,-9.606,2.173,0.129,0.394,0.331,6.7,-43.7,29.7,-1.286,-8.251,0.000,-56.446,63.738,-78.085,-0.413,0.467,-0.572,0.533
0.015000,-0.297,-9.608,2.167,0.086,0.446,0.322,6.8,-43.7,29.7,-1.756,-8.618,0.000,-56.446,63.739,-78.085,-0.413,0.467,-0.572,0.533
0.015625,-0.312,-9.609,2.161,0.043,0.498,0.314,6.8,-43.7,29.7,-1.913,-11.283,0.000,-56.446,63.739,-78.084,-0.413,0.467,-0.572,0.533
0.016250,-0.325,-9.610,2.155,0.000,0.549,0.306,6.9,-43.7,29.7,-0.692,-11.216,-0.611,-56.446,63.739,-78.084,-0.413,0.467,-0.572,0.533
0.016875,-0.302,-9.589,2.145,0.009,0.514,0.349,6.8,-43.7,29.7,-2.380,-10.524,-0.659,-56.446,63.739,-78.084,-0.413,0.467,-0.572,0.533
0.017500,-0.279,-9.568,2.136,0.017,0.479,0.392,6.8,-43.7,29.7,-2.958,-10.814,0.680,-56.447,63.739,-78.084,-0.413,0.467,-0.572,0.533
0.018125,-0.256,-9.547,2.126,0.026,0.445,0.436,6.7,-43.8,29.7,-3.237,-9.595,-0.254,-56.447,63.739,-78.084,-0.413,0.467,-0.572,0.533
0.018750,-0.233,-9.526,2.117,0.035,0.410,0.479,6.6,-43.8,29.7,-2.459,-8.611,-0.888,-56.448,63.739,-78.085,-0.413,0.467,-0.572,0.533
0.019375,-0.210,-9.505,2.107,0.043,0.376,0.522,6.5,-43.8,29.7,-1.701,-8.611,-0.213,-56.448,63.739,-78.085,-0.413,0.467,-0.572,0.533
0.020000,-0.187,-9.484,2.098,0.052,0.341,0.565,6.5,-43.9,29.7,-0.883,-8.868,-0.773,-56.448,63.739,-78.085,-0.413,0.467,-0.572,0.533
0.020625,-0.164,-9.463,2.088,0.061,0.306,0.609,6.4,-43.9,29.7,-0.999,-10.588,-0.686,-56.449,63.739,-78.085,-0.413,0.467,-0.572,0.533
0.021250,-0.173,-9.480,2.097,0.136,0.347,0.685,6.3,-43.9,29.7,-2.639,-11.234,-1.209,-56.449,63.740,-78.085,-0.413,0.467,-0.572,0.533
0.021875,-0.183,-9.499,2.106,0.214,0.390,0.763,6.3,-44.0,29.7,-2.647,-9.589,-1.924,-56.449,63.740,-78.085,-0.413,0.467,-0.572,0.533
0.022500,-0.193,-9.518,2.116,0.292,0.433,0.841,6.2,-44.0,29.7,-1.010,-9.063,-0.305,-56.449,63.740,-78.085,-0.413,0.467,-0.572,0.533
0.023125,-0.203,-9.537,2.125,0.370,0.477,0.919,6.1,-44.0,29.7,0.000,-9.567,0.303,-56.449,63.740,-78.086,-0.413,0.467,-0.572,0.533
0.023750,-0.213,-9.556,2.135,0.448,0.520,0.997,6.0,-44.1,29.7,-0.630,-9.357,0.152,-56.449,63.741,-78.086,-0.413,0.467,-0.572,0.533
0.024375,-0.224,-9.575,2.144,0.525,0.563,1.075,6.0,-44.1,29.7,-1.233,-8.887,-0.054,-56.449,63.741,-78.086,-0.413,0.467,-0.572,0.533
0.025000,-0.234,-9.594,2.154,0.603,0.606,1.153,5.9,-44.1,29.7,-1.733,-9.193,-0.853,-56.449,63.741,-78.086,-0.413,0.467,-0.572,0.533
0.025625,-0.247,-9.595,2.152,0.476,0.555,1.049,5.8,-44.2,29.7,-3.056,-9.860,0.000,-56.448,63.742,-78.086,-0.413,0.467,-0.572,0.533
0.026250,-0.261,-9.593,2.148,0.329,0.494,0.928,5.8,-44.2,29.7,-3.527,-9.567,-1.248,-56.448,63.742,-78.086,-0.413,0.467,-0.572,0.533
0.026875,-0.274,-9.592,2.145,0.182,0.434,0.807,5.7,-44.3,29.7,-3.486,-10.419,-2.156,-56.448,63.743,-78.086,-0.413,0.467,-0.572,0.533
0.027500,-0.288,-9.591,2.141,0.035,0.373,0.685,5.6,-44.3,29.7,-3.033,-11.635,-0.487,-56.448,63.743,-78.086,-0.413,0.467,-0.572,0.533
0.028125,-0.301,-9.589,2.138,-0.112,0.313,0.564,5.6,-44.3,29.7,-2.885,-10.076,-1.744,-56.448,63.744,-78.087,-0.413,0.467,-0.572,0.533
0.028750,-0.315,-9.588,2.135,-0.259,0.252,0.443,5.5,-44.4,29.7,-2.499,-8.572,-1.659,-56.447,63.744,-78.087,-0.413,0.467,-0.572,0.533
0.029375,-0.329,-9.587,2.131,-0.407,0.192,0.322,5.4,-44.4,29.7,-3.273,-9.845,-0.139,-56.447,63.745,-78.087,-0.413,0.467,-0.572,0.533
0.030000,-0.327,-9.585,2.139,-0.338,0.138,0.327,5.4,-44.3,29.7,-1.260,-10.132,-0.870,-56.447,63.745,-78.087,-0.413,0.467,-0.572,0.533
0.030625,-0.323,-9.583,2.149,-0.234,0.086,0.353,5.5,-44.2,29.7,-0.135,-9.702,-1.546,-56.447,63.745,-78.087,-0.413,0.467,-0.572,0.533
0.031250,-0.319,-9.581,2.158,-0.130,0.035,0.379,5.5,-44.1,29.7,-1.684,-10.678,-0.593,-56.446,63.746,-78.087,-0.413,0.467,-0.572,0.533
0.031875,-0.315,-9.579,2.168,-0.026,-0.017,0.405,5.5,-44.0,29.8,-0.957,-8.559,-0.850,-56.446,63.746,-78.087,-0.413,0.467,-0.572,0.533
0.032500,-0.311,-9.576,2.177,0.078,-0.069,0.431,5.6,-44.0,29.8,-1.352,-9.651,-0.380,-56.446,63.746,-78.088,-0.413,0.467,-0.572,0.533
0.033125,-0.307,-9.574,2.187,0.181,-0.121,0.457,5.6,-43.9,29.8,-2.507,-8.041,0.000,-56.445,63.746,-78.088,-0.413,0.467,-0.572,0.533
0.033750,-0.302,-9.572,2.196,0.285,-0.173,0.483,5.6,-43.8,29.8,-1.537,-8.400,0.000,-56.445,63.747,-78.088,-0.413,0.467,-0.572,0.533
0.034375,-0.302,-9.562,2.192,0.256,-0.120,0.453,5.7,-43.7,29.8,-4.230,-11.659,-0.375,-56.445,63.747,-78.088,-0.413,0.467,-0.572,0.533
0.035000,-0.303,-9.549,2.186,0.196,-0.042,0.410,5.7,-43.6,29.8,-3.827,-10.113,-2.057,-56.445,63.747,-78.088,-0.413,0.467,-0.572,0.533
0.035625,-0.304,-9.536,2.179,0.135,0.036,0.367,5.7,-43.5,29.8,-3.591,-10.702,-0.118,-56.445,63.747,-78.088,-0.413,0.467,-0.572,0.533
0.036250,-0.304,-9.523,2.172,0.074,0.114,0.323,5.8,-43.4,29.9,-2.067,-11.755,-0.854,-56.444,63.747,-78.088,-0.413,0.467,-0.572,0.533
0.036875,-0.305,-9.510,2.165,0.014,0.191,0.280,5.8,-43.3,29.9,-3.046,-9.916,0.000,-56.444,63.748,-78.088,-0.413,0.467,-0.572,0.533
0.037500,-0.306,-9.497,2.158,-0.047,0.269,0.237,5.9,-43.2,29.9,0.000,-8.575,-0.106,-56.444,63.748,-78.088,-0.413,0.467,-0.572,0.533
0.038125,-0.306,-9.484,2.152,-0.107,0.347,0.194,5.9,-43.1,29.9,-0.164,-8.132,-1.380,-56.444,63.748,-78.087,-0.413,0.467,-0.572,0.533
0.038750,-0.291,-9.483,2.161,-0.115,0.360,0.216,5.9,-43.0,29.9,-2.793,-8.171,-0.517,-56.444,63.748,-78.088,-0.413,0.467,-0.572,0.533
0.039375,-0.269,-9.485,2.176,-0.107,0.351,0.259,6.0,-42.9,29.9,-0.980,-9.089,-1.435,-56.444,63.747,-78.088,-0.413,0.467,-0.572,0.533
0.040000,-0.248,-9.487,2.191,-0.098,0.342,0.302,6.0,-42.8,29.9,-1.910,-9.089,-1.432,-56.444,63.747,-78.088,-0.413,0.467,-0.572,0.533
0.040625,-0.227,-9.489,2.206,-0.090,0.334,0.346,6.0,-42.8,30.0,-1.440,-9.089,-0.961,-56.444,63.747,-78.089,-0.413,0.467,-0.572,0.533
0.041250,-0.206,-9.491,2.221,-0.081,0.325,0.389,6.1,-42.7,30.0,0.895,-7.225,0.907,-56.444,63.746,-78.089,-0.413,0.467,-0.572,0.533
0.041875,-0.185,-9.493,2.236,-0.072,0.316,0.432,6.1,-42.6,30.0,-2.707,-9.466,0.041,-56.444,63.746,-78.089,-0.413,0.467,-0.572,0.533
0.042500,-0.164,-9.495,2.251,-0.064,0.308,0.475,6.1,-42.5,30.0,-0.620,-9.567,-0.900,-56.444,63.746,-78.089,-0.413,0.467,-0.572,0.533
0.043125,-0.168,-9.503,2.247,-0.018,0.281,0.513,6.1,-42.5,30.0,-0.036,-10.452,-0.072,-56.444,63.746,-78.090,-0.413,0.467,-0.572,0.533
0.043750,-0.181,-9.514,2.234,0.042,0.246,0.547,6.1,-42.5,30.1,-0.868,-8.353,-0.868,-56.444,63.746,-78.089,-0.413,0.467,-0.572,0.533
0.044375,-0.195,-9.525,2.222,0.103,0.211,0.582,6.1,-42.5,30.1,-0.957,-8.985,-0.104,-56.444,63.746,-78.089,-0.413,0.467,-0.572,0.533
0.045000,-0.208,-9.536,2.210,0.163,0.177,0.616,6.1,-42.5,30.1,-1.793,-8.253,0.000,-56.444,63.746,-78.089,-0.413,0.467,-0.572,0.533
0.045625,-0.222,-9.547,2.198,0.224,0.142,0.651,6.1,-42.6,30.2,-2.324,-10.594,0.000,-56.444,63.746,-78.089,-0.413,0.467,-0.572,0.533
0.046250,-0.235,-9.557,2.186,0.285,0.108,0.686,6.1,-42.6,30.2,-3.197,-10.198,1.207,-56.444,63.746,-78.089,-0.413,0.467,-0.572,0.533
0.046875,-0.249,-9.568,2.173,0.345,0.073,0.720,6.1,-42.6,30.2,-1.771,-8.073,-0.143,-56.444,63.746,-78.089,-0.413,0.467,-0.572,0.533
0.047500,-0.249,-9.578,2.174,0.327,0.038,0.681,6.0,-42.6,30.3,-1.822,-7.267,-0.092,-56.444,63.746,-78.090,-0.413,0.467,-0.572,0.533
0.048125,-0.243,-9.588,2.183,0.266,0.004,0.603,6.0,-42.6,30.3,-2.292,-8.690,0.000,-56.444,63.746,-78.091,-0.413,0.467,-0.572,0.533
0.048750,-0.236,-9.597,2.191,0.205,-0.031,0.526,6.0,-42.7,30.3,-2.763,-8.718,-0.742,-56.444,63.747,-78.091,-0.413,0.467,-0.572,0.533
0.049375,-0.229,-9.607,2.199,0.145,-0.065,0.448,6.0,-42.7,30.4,-1.419,-10.425,-0.957,-56.443,63.747,-78.092,-0.413,0.467,-0.572,0.533
0.050000,-0.222,-9.616,2.207,0.084,-0.100,0.370,6.0,-42.7,30.4,-2.377,-9.228,-0.957,-56.443,63.748,-78.093,-0.413,0.467,-0.572,0.533
0.050625,-0.215,-9.626,2.215,0.024,-0.135,0.292,6.0,-42.7,30.5,-2.870,-8.264,-3.039,-56.443,63.748,-78.094,-0.413,0.467,-0.572,0.533
0.051250,-0.209,-9.635,2.223,-0.037,-0.169,0.214,6.0,-42.7,30.5,-0.835,-8.132,-1.114,-56.443,63.748,-78.094,-0.413,0.467,-0.572,0.533
0.051875,-0.219,-9.637,2.223,-0.030,-0.162,0.225,5.9,-42.8,30.5,-1.987,-9.788,0.000,-56.442,63.749,-78.095,-0.413,0.467,-0.572,0.533
0.052500,-0.241,-9.635,2.218,0.022,-0.128,0.294,5.9,-42.8,30.6,-2.547,-9.878,-0.323,-56.441,63.750,-78.095,-0.413,0.467,-0.572,0.533
0.053125,-0.262,-9.632,2.212,0.074,-0.093,0.363,5.9,-42.8,30.6,-3.338,-10.198,0.468,-56.441,63.750,-78.096,-0.413,0.467,-0.572,0.533
0.053750,-0.284,-9.629,2.207,0.126,-0.058,0.432,5.9,-42.8,30.6,-1.367,-8.372,0.342,-56.440,63.751,-78.096,-0.413,0.467,-0.572,0.533
0.054375,-0.306,-9.627,2.202,0.178,-0.024,0.502,5.9,-42.8,30.7,-0.899,-9.572,-1.498,-56.440,63.752,-78.097,-0.413,0.467,-0.572,0.533
0.055000,-0.328,-9.624,2.196,0.230,0.011,0.571,5.9,-42.9,30.7,-1.435,-9.253,-1.517,-56.439,63.753,-78.098,-0.413,0.467,-0.572,0.533
0.055625,-0.349,-9.621,2.191,0.282,0.045,0.640,5.9,-42.9,30.7,-1.435,-8.700,-0.673,-56.438,63.754,-78.098,-0.413,0.467,-0.572,0.533
0.056250,-0.358,-9.614,2.191,0.253,0.056,0.657,5.9,-42.9,30.7,-2.263,-8.813,-0.203,-56.438,63.754,-78.099,-0.413,0.467,-0.572,0.533
0.056875,-0.357,-9.604,2.196,0.158,0.048,0.631,5.9,-43.0,30.7,-1.263,-8.343,-0.268,-56.437,63.755,-78.099,-0.413,0.467,-0.572,0.533
0.057500,-0.356,-9.594,2.200,0.062,0.039,0.605,5.9,-43.0,30.7,-0.520,-8.132,-0.218,-56.436,63.756,-78.100,-0.413,0.467,-0.572,0.533
0.058125,-0.354,-9.584,2.205,-0.033,0.030,0.579,5.9,-43.1,30.7,-1.209,-9.141,-0.504,-56.435,63.756,-78.100,-0.413,0.467,-0.572,0.533
0.058750,-0.353,-9.574,2.210,-0.128,0.022,0.553,5.9,-43.1,30.7,-2.656,-10.534,-0.713,-56.435,63.757,-78.101,-0.413,0.467,-0.572,0.533
0.059375,-0.352,-9.563,2.215,-0.223,0.013,0.527,5.9,-43.1,30.6,-3.354,-10.294,-0.951,-56.434,63.758,-78.102,-0.413,0.467,-0.572,0.533
0.060000,-0.350,-9.553,2.219,-0.318,0.004,0.501,5.9,-43.2,30.6,-2.413,-9.567,-1.207,-56.433,63.758,-78.102,-0.413,0.467,-0.572,0.533
0.060625,-0.347,-9.548,2.215,-0.353,0.013,0.484,5.9,-43.2,30.6,-1.693,-9.127,-1.839,-56.432,63.759,-78.103,-0.413,0.467,-0.572,0.533
0.061250,-0.341,-9.547,2.200,-0.327,0.039,0.475,5.9,-43.3,30.6,-1.223,-8.398,-1.807,-56.432,63.761,-78.104,-0.413,0.467,-0.572,0.533
0.061875,-0.336,-9.546,2.186,-0.301,0.065,0.467,5.9,-43.3,30.5,-1.366,-8.746,-0.888,-56.431,63.762,-78.105,-0.413,0.467,-0.572,0.533
0.062500,-0.331,-9.546,2.172,-0.275,0.091,0.458,5.9,-43.3,30.5,-1.520,-8.387,-0.845,-56.430,63.763,-78.106,-0.413,0.467,-0.572,0.533
0.063125,-0.325,-9.545,2.158,-0.249,0.117,0.449,5.9,-43.4,30.5,-2.278,-8.963,-0.378,-56.429,63.764,-78.107,-0.413,0.467,-0.572,0.533
0.063750,-0.320,-9.544,2.143,-0.223,0.143,0.441,5.9,-43.4,30.5,-3.220,-11.171,-0.233,-56.429,63.765,-78.108,-0.413,0.467,-0.572,0.533
0.064375,-0.314,-9.544,2.129,-0.197,0.169,0.432,5.9,-43.5,30.5,-1.435,-9.262,0.784,-56.428,63.767,-78.110,-0.413,0.467,-0.572,0.533
0.065000,-0.309,-9.545,2.125,-0.183,0.210,0.435,6.0,-43.5,30.4,-1.765,-9.237,0.313,-56.427,63.768,-78.111,-0.413,0.467,-0.572,0.533
0.065625,-0.304,-9.550,2.132,-0.183,0.271,0.452,6.0,-43.6,30.4,-2.235,-8.296,0.000,-56.427,63.769,-78.112,-0.413,0.467,-0.572,0.533
0.066250,-0.300,-9.555,2.140,-0.183,0.331,0.469,6.0,-43.6,30.4,-2.361,-8.550,-0.149,-56.426,63.770,-78.113,-0.413,0.467,-0.572,0.533
0.066875,-0.295,-9.560,2.147,-0.183,0.392,0.487,6.0,-43.6,30.4,-3.490,-10.383,-0.620,-56.425,63.771,-78.115,-0.413,0.467,-0.572,0.533
0.067500,-0.290,-9.564,2.154,-0.183,0.452,0.504,6.0,-43.7,30.4,-3.427,-9.912,-0.957,-56.424,63.772,-78.116,-0.413,0.467,-0.572,0.533
0.068125,-0.285,-9.569,2.162,-0.183,0.513,0.521,6.0,-43.7,30.3,-2.141,-9.819,-0.706,-56.423,63.774,-78.117,-0.413,0.467,-0.572,0.533
0.068750,-0.281,-9.574,2.169,-0.183,0.574,0.539,6.0,-43.8,30.3,-2.023,-10.407,0.000,-56.423,63.775,-78.118,-0.413,0.467,-0.572,0.533
0.069375,-0.281,-9.578,2.178,-0.180,0.583,0.525,6.0,-43.8,30.3,-2.949,-9.168,0.000,-56.422,63.776,-78.120,-0.413,0.467,-0.572,0.533
0.070000,-0.289,-9.582,2.188,-0.171,0.514,0.465,6.0,-43.7,30.3,-0.611,-6.931,0.102,-56.421,63.777,-78.121,-0.413,0.467,-0.572,0.533
0.070625,-0.297,-9.587,2.198,-0.162,0.444,0.404,5.9,-43.6,30.2,-2.589,-9.380,0.384,-56.420,63.778,-78.122,-0.413,0.467,-0.572,0.533
0.071250,-0.305,-9.591,2.209,-0.154,0.375,0.344,5.9,-43.6,30.2,-1.607,-8.955,-0.172,-56.419,63.779,-78.123,-0.413,0.467,-0.572,0.533
0.071875,-0.314,-9.595,2.219,-0.145,0.306,0.283,5.9,-43.5,30.1,-2.002,-10.368,-0.801,-56.418,63.780,-78.125,-0.413,0.467,-0.572,0.533
0.072500,-0.322,-9.599,2.229,-0.136,0.237,0.222,5.9,-43.4,30.1,-0.351,-9.287,0.000,-56.417,63.781,-78.126,-0.413,0.467,-0.572,0.533
0.073125,-0.330,-9.603,2.239,-0.128,0.168,0.162,5.9,-43.3,30.1,-2.765,-7.965,-0.124,-56.415,63.782,-78.127,-0.413,0.467,-0.572,0.533
0.073750,-0.334,-9.607,2.236,-0.131,0.113,0.125,5.8,-43.3,30.0,-4.610,-9.666,-1.011,-56.415,63.784,-78.128,-0.413,0.467,-0.572,0.533
0.074375,-0.330,-9.613,2.209,-0.157,0.087,0.134,5.8,-43.2,30.0,0.246,-6.976,-1.389,-56.414,63.785,-78.130,-0.413,0.467,-0.572,0.533
0.075000,-0.326,-9.618,2.182,-0.183,0.061,0.142,5.8,-43.1,30.0,-1.913,-9.490,-0.995,-56.414,63.787,-78.131,-0.413,0.467,-0.572,0.533
0.075625,-0.322,-9.624,2.155,-0.209,0.035,0.151,5.8,-43.1,29.9,-1.913,-8.580,-1.282,-56.413,63.788,-78.132,-0.413,0.467,-0.572,0.533
0.076250,-0.317,-9.629,2.128,-0.235,0.009,0.160,5.8,-43.0,29.9,-1.936,-8.200,0.889,-56.412,63.790,-78.133,-0.413,0.467,-0.572,0.533
0.076875,-0.313,-9.635,2.101,-0.261,-0.017,0.168,5.7,-42.9,29.9,-2.362,-9.479,-0.493,-56.412,63.791,-78.134,-0.413,0.467,-0.572,0.533
0.077500,-0.309,-9.640,2.073,-0.287,-0.043,0.177,5.7,-42.9,29.8,-1.442,-6.704,-0.943,-56.411,63.793,-78.135,-0.413,0.467,-0.572,0.533
0.078125,-0.304,-9.641,2.059,-0.305,-0.053,0.216,5.7,-42.8,29.8,-1.912,-7.175,-0.002,-56.411,63.794,-78.136,-0.413,0.467,-0.572,0.533
0.078750,-0.297,-9.632,2.076,-0.305,-0.027,0.328,5.7,-42.7,29.8,-0.036,-9.523,0.000,-56.410,63.795,-78.137,-0.413,0.467,-0.572,0.533
0.079375,-0.289,-9.624,2.093,-0.305,-0.002,0.441,5.7,-42.6,29.7,-0.923,-9.106,-1.384,-56.410,63.795,-78.138,-0.413,0.467,-0.572,0.533
0.080000,-0.282,-9.615,2.110,-0.305,0.024,0.553,5.6,-42.6,29.7,-3.225,-8.182,-1.889,-56.409,63.796,-78.138,-0.413,0.467,-0.572,0.533
0.080625,-0.274,-9.606,2.127,-0.305,0.050,0.666,5.6,-42.5,29.6,-2.012,-6.350,-0.576,-56.409,63.797,-78.139,-0.413,0.467,-0.572,0.533
0.081250,-0.267,-9.597,2.144,-0.305,0.076,0.778,5.6,-42.4,29.6,-0.162,-9.283,-1.354,-56.409,63.798,-78.140,-0.413,0.467,-0.572,0.533
0.081875,-0.259,-9.588,2.161,-0.305,0.102,0.891,5.6,-42.4,29.6,-0.860,-9.997,-1.005,-56.408,63.798,-78.141,-0.413,0.467,-0.572,0.533
0.082500,-0.253,-9.581,2.174,-0.286,0.120,0.962,5.5,-42.3,29.6,-4.754,-9.624,-0.957,-56.408,63.799,-78.142,-0.413,0.467,-0.572,0.533
0.083125,-0.250,-9.577,2.173,-0.209,0.111,0.901,5.5,-42.3,29.6,-2.364,-10.396,0.699,-56.407,63.800,-78.143,-0.413,0.467,-0.572,0.533
0.083750,-0.246,-9.572,2.172,-0.131,0.103,0.841,5.5,-42.3,29.6,-1.913,-10.118,-0.262,-56.407,63.800,-78.143,-0.413,0.467,-0.572,0.533
0.084375,-0.243,-9.568,2.172,-0.053,0.094,0.780,5.5,-42.3,29.6,-2.710,-9.648,-1.275,-56.407,63.801,-78.144,-0.413,0.467,-0.572,0.533
0.085000,-0.239,-9.564,2.171,0.025,0.085,0.720,5.5,-42.3,29.6,-2.090,-9.958,-0.264,-56.406,63.801,-78.145,-0.413,0.467,-0.572,0.533
0.085625,-0.236,-9.560,2.170,0.103,0.077,0.659,5.4,-42.3,29.6,-2.296,-8.899,-0.382,-56.406,63.802,-78.146,-0.413,0.467,-0.572,0.533
0.086250,-0.233,-9.556,2.170,0.181,0.068,0.598,5.4,-42.3,29.6,-1.268,-7.487,-1.227,-56.406,63.803,-78.147,-0.413,0.467,-0.572,0.533
0.086875,-0.232,-9.555,2.170,0.247,0.064,0.548,5.4,-42.4,29.6,-3.156,-9.008,-1.069,-56.405,63.803,-78.147,-0.413,0.467,-0.572,0.533
0.087500,-0.244,-9.565,2.175,0.265,0.082,0.539,5.4,-42.4,29.6,-3.827,-10.285,-0.957,-56.405,63.804,-78.148,-0.413,0.467,-0.572,0.533
0.088125,-0.255,-9.575,2.180,0.282,0.099,0.530,5.4,-42.4,29.6,-2.775,-9.472,-0.957,-56.404,63.805,-78.149,-0.413,0.467,-0.572,0.533
0.088750,-0.267,-9.585,2.184,0.299,0.116,0.522,5.3,-42.4,29.6,-2.735,-9.089,-0.957,-56.404,63.805,-78.149,-0.413,0.467,-0.572,0.533
0.089375,-0.278,-9.596,2.189,0.317,0.133,0.513,5.3,-42.4,29.6,-1.531,-8.754,-1.961,-56.403,63.806,-78.150,-0.413,0.467,-0.572,0.533
0.090000,-0.290,-9.606,2.194,0.334,0.151,0.504,5.3,-42.4,29.6,-2.919,-9.592,-1.738,-56.403,63.807,-78.151,-0.413,0.467,-0.572,0.533
0.090625,-0.301,-9.616,2.199,0.351,0.168,0.496,5.3,-42.4,29.6,-1.274,-10.365,-0.478,-56.402,63.807,-78.151,-0.413,0.467,-0.572,0.533
0.091250,-0.313,-9.624,2.202,0.367,0.183,0.479,5.2,-42.4,29.7,-0.934,-8.968,0.000,-56.401,63.808,-78.152,-0.413,0.467,-0.572,0.533
0.091875,-0.326,-9.622,2.194,0.376,0.183,0.410,5.2,-42.4,29.7,-2.345,-9.345,0.000,-56.401,63.809,-78.152,-0.413,0.467,-0.572,0.533
0.092500,-0.339,-9.619,2.187,0.385,0.183,0.340,5.2,-42.4,29.7,-1.689,-10.046,0.000,-56.400,63.809,-78.152,-0.413,0.467,-0.572,0.533
0.093125,-0.352,-9.616,2.179,0.393,0.183,0.271,5.2,-42.4,29.7,-1.819,-10.046,-0.287,-56.400,63.810,-78.152,-0.413,0.467,-0.572,0.533
0.093750,-0.365,-9.613,2.172,0.402,0.183,0.202,5.2,-42.4,29.7,-2.671,-10.046,-0.199,-56.399,63.811,-78.152,-0.413,0.467,-0.572,0.533
