time_s,ax_m/s/s,ay_m/s/s,az_m/s/s,gx_deg/s,gy_deg/s,gz_deg/s,mx_microT,my_microT,mz_microT,highg_ax_m/s/s,highg_ay_m/s/s,highg_az_m/s/s,x_deg,y_deg,z_deg,qx,qy,qz,qr
0.000000,9.697,-0.091,-0.541,0.671,0.732,0.549,-54.2,-5.1,-31.7,2.490,-0.033,5.544,-125.064,-11.051,-118.565,-0.723,-0.064,-0.685,0.064
0.000625,9.712,-0.087,-0.539,0.636,0.706,0.584,-54.1,-5.0,-31.7,3.703,-0.478,2.932,-125.063,-11.050,-118.565,-0.723,-0.064,-0.685,0.064
0.001250,9.728,-0.083,-0.537,0.602,0.680,0.619,-54.1,-5.0,-31.8,2.178,-0.449,3.827,-125.063,-11.049,-118.566,-0.723,-0.064,-0.685,0.064
0.001875,9.744,-0.079,-0.535,0.567,0.654,0.653,-54.1,-4.9,-31.8,5.970,-0.083,3.855,-125.062,-11.048,-118.566,-0.723,-0.064,-0.685,0.064
0.002500,9.759,-0.075,-0.533,0.532,0.628,0.688,-54.1,-4.8,-31.9,2.199,-1.357,4.175,-125.061,-11.048,-118.566,-0.723,-0.064,-0.685,0.064
0.003125,9.775,-0.071,-0.531,0.497,0.602,0.723,-54.1,-4.7,-31.9,6.909,-0.073,1.986,-125.060,-11.047,-118.567,-0.723,-0.064,-0.685,0.064
0.003750,9.791,-0.066,-0.529,0.463,0.576,0.758,-54.1,-4.7,-32.0,2.094,-1.367,3.304,-125.060,-11.046,-118.567,-0.723,-0.064,-0.685,0.064
0.004375,9.806,-0.062,-0.527,0.428,0.550,0.793,-54.1,-4.6,-32.1,5.657,0.000,2.559,-125.059,-11.046,-118.567,-0.723,-0.064,-0.685,0.064
0.005000,9.800,-0.058,-0.528,0.444,0.515,0.768,-54.1,-4.5,-32.1,3.827,-0.019,6.008,-125.059,-11.045,-118.568,-0.723,-0.064,-0.685,0.064
0.005625,9.793,-0.053,-0.529,0.462,0.480,0.742,-54.1,-4.4,-32.2,3.792,-0.461,1.044,-125.060,-11.045,-118.568,-0.723,-0.064,-0.685,0.064
0.006250,9.786,-0.048,-0.531,0.479,0.446,0.716,-54.1,-4.4,-32.2,2.886,0.000,3.364,-125.060,-11.044,-118.568,-0.723,-0.064,-0.685,0.064
0.006875,9.780,-0.043,-0.532,0.496,0.411,0.689,-54.1,-4.3,-32.3,3.405,0.000,3.813,-125.060,-11.044,-118.568,-0.723,-0.064,-0.685,0.064
0.007500,9.773,-0.038,-0.534,0.514,0.376,0.663,-54.1,-4.2,-32.4,5.188,-0.037,3.361,-125.061,-11.043,-118.569,-0.723,-0.064,-0.685,0.064
0.008125,9.766,-0.034,-0.535,0.531,0.341,0.637,-54.1,-4.1,-32.4,2.392,-1.403,3.806,-125.061,-11.043,-118.569,-0.723,-0.064,-0.685,0.064
0.008750,9.759,-0.029,-0.536,0.548,0.307,0.611,-54.0,-4.1,-32.5,2.401,-0.009,2.835,-125.062,-11.042,-118.569,-0.723,-0.064,-0.685,0.064
0.009375,9.782,-0.024,-0.534,0.616,0.372,0.652,-54.0,-4.0,-32.5,2.906,-0.486,1.014,-125.060,-11.043,-118.569,-0.723,-0.064,-0.685,0.064
0.010000,9.806,-0.019,-0.532,0.685,0.441,0.695,-54.0,-3.9,-32.6,5.257,-0.946,4.746,-125.058,-11.044,-118.569,-0.723,-0.064,-0.685,0.064
0.010625,9.829,-0.015,-0.530,0.755,0.511,0.739,-54.0,-3.8,-32.7,4.773,0.000,1.435,-125.057,-11.044,-118.569,-0.723,-0.064,-0.685,0.064
0.011250,9.853,-0.010,-0.528,0.825,0.580,0.782,-54.0,-3.8,-32.7,3.343,0.000,1.437,-125.055,-11.045,-118.569,-0.723,-0.064,-0.685,0.064
0.011875,9.877,-0.005,-0.526,0.894,0.650,0.826,-54.0,-3.7,-32.8,1.915,0.000,1.915,-125.053,-11.046,-118.568,-0.723,-0.064,-0.685,0.064
0.012500,9.901,-0.000,-0.524,0.964,0.720,0.869,-54.0,-3.6,-32.8,4.775,0.000,4.775,-125.052,-11.047,-118.568,-0.723,-0.064,-0.685,0.064
0.013125,9.925,0.004,-0.522,1.033,0.789,0.913,-54.0,-3.6,-32.9,3.833,-1.426,3.833,-125.050,-11.048,-118.568,-0.723,-0.064,-0.685,0.064
0.013750,9.912,-0.002,-0.524,0.972,0.736,0.899,-54.0,-3.6,-32.9,4.301,0.933,4.301,-125.049,-11.048,-118.568,-0.723,-0.064,-0.685,0.064
0.014375,9.897,-0.008,-0.526,0.902,0.675,0.882,-54.0,-3.6,-32.9,4.777,0.013,1.003,-125.048,-11.049,-118.567,-0.723,-0.064,-0.685,0.064
0.015000,9.882,-0.015,-0.528,0.833,0.614,0.864,-54.0,-3.6,-32.9,3.373,0.000,2.367,-125.046,-11.050,-118.567,-0.723,-0.064,-0.685,0.064
0.015625,9.867,-0.022,-0.530,0.763,0.554,0.847,-54.0,-3.6,-32.9,2.880,0.000,4.265,-125.045,-11.051,-118.566,-0.723,-0.064,-0.685,0.064
0.016250,9.852,-0.029,-0.532,0.694,0.493,0.829,-54.0,-3.6,-32.9,4.737,0.000,5.239,-125.044,-11.051,-118.566,-0.723,-0.064,-0.685,0.064
0.016875,9.837,-0.036,-0.534,0.624,0.432,0.812,-54.0,-3.6,-32.9,4.784,0.000,2.937,-125.043,-11.052,-118.565,-0.723,-0.064,-0.685,0.064
0.017500,9.822,-0.043,-0.536,0.555,0.371,0.795,-54.0,-3.6,-32.9,4.320,0.000,3.333,-125.041,-11.053,-118.565,-0.723,-0.064,-0.685,0.064
0.018125,9.815,-0.040,-0.536,0.621,0.382,0.801,-54.0,-3.6,-32.9,2.459,0.000,3.349,-125.040,-11.054,-118.564,-0.723,-0.064,-0.685,0.064
0.018750,9.808,-0.037,-0.536,0.699,0.399,0.810,-54.0,-3.6,-32.9,2.852,-1.839,1.049,-125.038,-11.055,-118.564,-0.723,-0.064,-0.685,0.064
0.019375,9.801,-0.033,-0.536,0.778,0.417,0.819,-54.0,-3.6,-32.9,4.245,-1.455,3.705,-125.037,-11.056,-118.563,-0.723,-0.064,-0.685,0.064
0.020000,9.794,-0.030,-0.536,0.856,0.434,0.827,-54.0,-3.6,-32.9,3.849,-1.435,1.545,-125.035,-11.057,-118.563,-0.723,-0.064,-0.685,0.064
0.020625,9.787,-0.026,-0.536,0.934,0.452,0.836,-54.0,-3.6,-32.9,2.918,-0.071,3.709,-125.034,-11.058,-118.562,-0.723,-0.064,-0.685,0.064
0.021250,9.781,-0.023,-0.536,1.012,0.469,0.845,-54.0,-3.6,-32.9,4.229,0.000,2.015,-125.032,-11.059,-118.562,-0.723,-0.064,-0.685,0.064
0.021875,9.774,-0.019,-0.536,1.090,0.486,0.853,-54.0,-3.6,-32.9,3.854,0.000,5.072,-125.031,-11.060,-118.561,-0.723,-0.064,-0.685,0.064
0.022500,9.783,-0.030,-0.542,1.091,0.480,0.831,-54.0,-3.6,-32.9,5.176,0.000,5.262,-125.029,-11.061,-118.560,-0.723,-0.064,-0.685,0.064
0.023125,9.794,-0.041,-0.548,1.082,0.472,0.805,-54.0,-3.6,-32.9,4.366,0.000,2.127,-125.028,-11.062,-118.559,-0.723,-0.064,-0.685,0.064
0.023750,9.805,-0.053,-0.554,1.073,0.463,0.779,-54.0,-3.6,-32.9,3.859,0.000,2.806,-125.026,-11.063,-118.559,-0.723,-0.064,-0.685,0.064
0.024375,9.816,-0.064,-0.560,1.064,0.454,0.753,-54.0,-3.6,-32.9,3.383,-0.889,3.315,-125.025,-11.064,-118.558,-0.723,-0.064,-0.685,0.064
0.025000,9.827,-0.076,-0.566,1.056,0.446,0.727,-54.0,-3.6,-32.9,4.677,-0.957,4.234,-125.024,-11.065,-118.557,-0.723,-0.064,-0.685,0.064
0.025625,9.838,-0.088,-0.573,1.047,0.437,0.700,-54.0,-3.6,-32.8,5.225,-0.516,2.982,-125.022,-11.066,-118.556,-0.723,-0.064,-0.685,0.064
0.026250,9.848,-0.099,-0.579,1.038,0.428,0.674,-54.0,-3.7,-32.8,3.505,1.279,3.310,-125.021,-11.067,-118.555,-0.723,-0.064,-0.685,0.064
0.026875,9.835,-0.102,-0.582,0.969,0.404,0.709,-54.0,-3.7,-32.7,4.224,0.122,4.224,-125.020,-11.066,-118.555,-0.723,-0.064,-0.685,0.064
0.027500,9.818,-0.103,-0.586,0.890,0.378,0.753,-54.0,-3.7,-32.7,4.741,-0.872,3.870,-125.020,-11.066,-118.554,-0.723,-0.064,-0.685,0.064
0.028125,9.801,-0.104,-0.589,0.812,0.352,0.796,-54.0,-3.7,-32.6,5.218,-0.523,0.354,-125.019,-11.065,-118.554,-0.723,-0.064,-0.685,0.064
0.028750,9.784,-0.106,-0.593,0.734,0.326,0.840,-54.0,-3.8,-32.6,4.397,-0.478,3.459,-125.018,-11.065,-118.553,-0.723,-0.064,-0.685,0.064
0.029375,9.767,-0.107,-0.596,0.656,0.300,0.883,-54.1,-3.8,-32.5,3.444,-0.478,1.673,-125.018,-11.065,-118.553,-0.723,-0.064,-0.685,0.064
0.030000,9.750,-0.109,-0.599,0.577,0.274,0.927,-54.1,-3.8,-32.5,2.920,-0.049,1.864,-125.017,-11.064,-118.552,-0.723,-0.064,-0.685,0.064
0.030625,9.732,-0.110,-0.603,0.499,0.248,0.970,-54.1,-3.9,-32.5,3.725,-1.282,1.486,-125.017,-11.064,-118.551,-0.723,-0.064,-0.685,0.064
0.031250,9.744,-0.099,-0.596,0.548,0.244,1.036,-54.1,-3.9,-32.4,2.976,-0.158,2.712,-125.016,-11.063,-118.551,-0.723,-0.064,-0.685,0.064
0.031875,9.760,-0.086,-0.587,0.617,0.244,1.106,-54.1,-3.9,-32.4,4.142,0.000,2.446,-125.015,-11.063,-118.551,-0.723,-0.064,-0.685,0.064
0.032500,9.777,-0.073,-0.578,0.687,0.244,1.175,-54.1,-4.0,-32.3,5.572,0.000,1.548,-125.014,-11.062,-118.550,-0.723,-0.064,-0.685,0.064
0.033125,9.793,-0.060,-0.569,0.756,0.244,1.245,-54.1,-4.0,-32.3,4.059,-0.841,3.537,-125.013,-11.062,-118.550,-0.723,-0.064,-0.685,0.064
0.033750,9.810,-0.047,-0.560,0.826,0.244,1.314,-54.1,-4.0,-32.2,4.246,-0.957,2.152,-125.012,-11.062,-118.549,-0.723,-0.064,-0.685,0.064
0.034375,9.826,-0.034,-0.551,0.896,0.244,1.384,-54.1,-4.0,-32.2,3.888,-0.540,3.582,-125.011,-11.061,-118.549,-0.723,-0.064,-0.685,0.064
0.035000,9.842,-0.021,-0.543,0.965,0.244,1.453,-54.1,-4.1,-32.1,3.412,-0.478,2.996,-125.010,-11.061,-118.549,-0.723,-0.064,-0.685,0.064
0.035625,9.843,-0.028,-0.538,1.027,0.266,1.421,-54.1,-4.1,-32.1,4.176,-0.065,3.284,-125.009,-11.061,-118.548,-0.723,-0.064,-0.685,0.064
0.036250,9.840,-0.039,-0.535,1.088,0.292,1.369,-54.1,-4.1,-32.0,4.305,0.000,4.172,-125.008,-11.061,-118.548,-0.723,-0.064,-0.685,0.064
0.036875,9.837,-0.050,-0.531,1.149,0.318,1.316,-54.1,-4.2,-32.0,4.305,-1.231,1.844,-125.006,-11.060,-118.548,-0.723,-0.064,-0.685,0.064
0.037500,9.834,-0.061,-0.528,1.210,0.344,1.264,-54.1,-4.2,-32.0,3.897,0.607,3.069,-125.005,-11.060,-118.547,-0.723,-0.064,-0.685,0.064
0.038125,9.832,-0.072,-0.525,1.271,0.370,1.212,-54.2,-4.2,-32.0,2.607,0.143,1.722,-125.004,-11.060,-118.547,-0.723,-0.064,-0.685,0.064
0.038750,9.829,-0.083,-0.521,1.332,0.396,1.160,-54.2,-4.2,-32.0,2.797,-0.810,3.055,-125.003,-11.060,-118.547,-0.723,-0.064,-0.685,0.064
0.039375,9.826,-0.094,-0.518,1.392,0.422,1.108,-54.3,-4.3,-32.1,4.484,-0.957,2.139,-125.001,-11.060,-118.546,-0.723,-0.064,-0.685,0.064
0.040000,9.825,-0.097,-0.506,1.304,0.434,1.063,-54.3,-4.3,-32.1,3.981,-0.555,3.922,-125.000,-11.060,-118.546,-0.723,-0.064,-0.685,0.064
0.040625,9.825,-0.098,-0.492,1.182,0.443,1.019,-54.4,-4.3,-32.1,3.827,-0.478,4.705,-124.998,-11.060,-118.546,-0.723,-0.064,-0.685,0.064
0.041250,9.824,-0.100,-0.479,1.061,0.452,0.976,-54.4,-4.3,-32.2,5.022,-0.080,3.589,-124.996,-11.060,-118.546,-0.723,-0.064,-0.685,0.064
0.041875,9.823,-0.101,-0.465,0.939,0.460,0.932,-54.5,-4.4,-32.2,3.280,0.000,4.142,-124.995,-11.061,-118.546,-0.723,-0.064,-0.685,0.064
0.042500,9.823,-0.102,-0.451,0.817,0.469,0.889,-54.5,-4.4,-32.2,4.055,0.000,1.542,-124.993,-11.061,-118.546,-0.723,-0.064,-0.685,0.064
0.043125,9.822,-0.104,-0.438,0.695,0.478,0.846,-54.5,-4.4,-32.3,4.698,-0.786,3.708,-124.991,-11.061,-118.546,-0.723,-0.064,-0.685,0.064
0.043750,9.821,-0.105,-0.424,0.574,0.486,0.802,-54.6,-4.4,-32.3,4.392,-0.957,2.740,-124.990,-11.062,-118.546,-0.723,-0.064,-0.685,0.064
0.044375,9.827,-0.112,-0.431,0.556,0.509,0.793,-54.6,-4.4,-32.4,2.747,-0.957,3.171,-124.988,-11.062,-118.546,-0.723,-0.064,-0.685,0.064
0.045000,9.835,-0.120,-0.442,0.565,0.535,0.793,-54.7,-4.5,-32.4,3.944,-0.181,2.961,-124.986,-11.062,-118.545,-0.723,-0.064,-0.685,0.064
0.045625,9.842,-0.128,-0.454,0.573,0.561,0.793,-54.7,-4.5,-32.4,3.533,-0.772,3.256,-124.984,-11.062,-118.545,-0.723,-0.064,-0.685,0.064
0.046250,9.850,-0.136,-0.465,0.582,0.587,0.793,-54.8,-4.5,-32.5,4.887,-0.188,4.887,-124.983,-11.063,-118.545,-0.723,-0.064,-0.685,0.064
0.046875,9.857,-0.145,-0.477,0.591,0.613,0.793,-54.8,-4.5,-32.5,5.262,-0.383,2.965,-124.981,-11.063,-118.544,-0.723,-0.064,-0.685,0.064
0.047500,9.865,-0.153,-0.489,0.600,0.639,0.793,-54.9,-4.6,-32.5,4.881,-0.478,3.154,-124.979,-11.063,-118.544,-0.723,-0.064,-0.685,0.064
0.048125,9.872,-0.161,-0.500,0.608,0.665,0.793,-54.9,-4.6,-32.6,4.025,-0.478,3.728,-124.978,-11.064,-118.543,-0.723,-0.064,-0.685,0.064
0.048750,9.857,-0.154,-0.505,0.644,0.691,0.793,-54.9,-4.6,-32.6,5.338,-0.101,3.449,-124.976,-11.064,-118.543,-0.723,-0.064,-0.685,0.064
0.049375,9.835,-0.142,-0.508,0.687,0.718,0.793,-55.0,-4.6,-32.7,4.989,0.000,4.476,-124.974,-11.065,-118.543,-0.723,-0.064,-0.685,0.064
0.050000,9.813,-0.131,-0.510,0.731,0.744,0.793,-55.0,-4.6,-32.7,2.913,-0.748,4.035,-124.972,-11.066,-118.542,-0.723,-0.064,-0.685,0.064
0.050625,9.791,-0.119,-0.513,0.774,0.770,0.793,-55.0,-4.6,-32.7,3.509,-1.702,3.082,-124.970,-11.067,-118.542,-0.723,-0.064,-0.685,0.064
0.051250,9.769,-0.107,-0.516,0.818,0.796,0.793,-54.9,-4.6,-32.6,2.715,-0.801,2.870,-124.969,-11.067,-118.542,-0.723,-0.064,-0.685,0.065
0.051875,9.748,-0.096,-0.519,0.861,0.822,0.793,-54.9,-4.5,-32.6,4.606,-0.478,3.608,-124.967,-11.068,-118.542,-0.723,-0.064,-0.685,0.065
0.052500,9.726,-0.084,-0.521,0.905,0.848,0.793,-54.8,-4.5,-32.5,4.160,-0.478,3.827,-124.965,-11.069,-118.541,-0.723,-0.064,-0.685,0.065
0.053125,9.736,-0.092,-0.520,0.935,0.854,0.846,-54.7,-4.4,-32.5,3.096,-0.844,3.461,-124.964,-11.068,-118.541,-0.723,-0.064,-0.685,0.065
0.053750,9.756,-0.105,-0.518,0.961,0.854,0.915,-54.7,-4.3,-32.4,3.234,-1.321,2.985,-124.962,-11.068,-118.541,-0.722,-0.064,-0.685,0.065
0.054375,9.777,-0.119,-0.516,0.987,0.854,0.985,-54.6,-4.3,-32.4,3.349,-0.711,4.681,-124.960,-11.067,-118.541,-0.722,-0.064,-0.685,0.065
0.055000,9.797,-0.133,-0.514,1.013,0.854,1.055,-54.5,-4.2,-32.4,2.628,-0.839,5.262,-124.959,-11.066,-118.541,-0.722,-0.064,-0.685,0.065
0.055625,9.818,-0.146,-0.512,1.039,0.854,1.124,-54.5,-4.2,-32.3,3.109,-0.239,3.468,-124.957,-11.065,-118.541,-0.722,-0.064,-0.685,0.065
0.056250,9.838,-0.160,-0.510,1.065,0.854,1.194,-54.4,-4.1,-32.3,3.706,1.428,4.656,-124.956,-11.064,-118.541,-0.722,-0.064,-0.685,0.065
0.056875,9.859,-0.174,-0.508,1.092,0.854,1.263,-54.3,-4.1,-32.2,2.761,0.137,2.774,-124.954,-11.064,-118.540,-0.722,-0.064,-0.685,0.065
0.057500,9.871,-0.167,-0.504,1.073,0.841,1.301,-54.3,-4.0,-32.2,2.038,-1.539,1.206,-124.953,-11.063,-118.541,-0.722,-0.064,-0.685,0.065
0.058125,9.880,-0.152,-0.499,1.038,0.824,1.327,-54.2,-4.0,-32.1,3.321,-0.858,2.365,-124.951,-11.062,-118.541,-0.722,-0.064,-0.685,0.065
0.058750,9.888,-0.138,-0.495,1.003,0.807,1.353,-54.1,-3.9,-32.1,3.827,-0.128,2.870,-124.950,-11.061,-118.541,-0.722,-0.064,-0.685,0.065
0.059375,9.897,-0.124,-0.490,0.968,0.789,1.379,-54.1,-3.9,-32.0,4.176,-0.697,2.173,-124.949,-11.060,-118.541,-0.722,-0.064,-0.685,0.065
0.060000,9.906,-0.109,-0.485,0.934,0.772,1.405,-54.0,-3.8,-32.0,2.571,-0.610,2.954,-124.947,-11.059,-118.541,-0.722,-0.064,-0.685,0.065
0.060625,9.915,-0.095,-0.480,0.899,0.755,1.431,-53.9,-3.8,-31.9,3.639,-0.478,2.658,-124.946,-11.058,-118.542,-0.722,-0.064,-0.685,0.065
0.061250,9.924,-0.081,-0.475,0.864,0.737,1.457,-53.9,-3.7,-31.9,3.962,-0.478,3.079,-124.945,-11.057,-118.542,-0.722,-0.064,-0.685,0.065
0.061875,9.920,-0.069,-0.479,0.823,0.732,1.408,-53.8,-3.7,-31.9,3.485,-0.137,4.374,-124.944,-11.056,-118.542,-0.722,-0.064,-0.685,0.065
0.062500,9.912,-0.058,-0.486,0.780,0.732,1.330,-53.7,-3.6,-31.8,4.369,0.680,4.784,-124.943,-11.056,-118.543,-0.722,-0.064,-0.685,0.065
0.063125,9.904,-0.047,-0.493,0.736,0.732,1.252,-53.6,-3.7,-31.8,4.784,-0.058,3.092,-124.942,-11.055,-118.543,-0.722,-0.064,-0.685,0.065
0.063750,9.896,-0.036,-0.499,0.693,0.732,1.174,-53.6,-3.8,-31.9,5.120,-0.142,3.401,-124.941,-11.055,-118.544,-0.722,-0.064,-0.685,0.065
0.064375,9.888,-0.025,-0.506,0.649,0.732,1.095,-53.5,-3.9,-31.9,4.592,0.000,2.488,-124.940,-11.054,-118.544,-0.722,-0.064,-0.685,0.065
0.065000,9.880,-0.014,-0.513,0.606,0.732,1.017,-53.4,-4.0,-31.9,3.306,-0.666,1.247,-124.939,-11.054,-118.545,-0.722,-0.064,-0.685,0.065
0.065625,9.871,-0.003,-0.520,0.562,0.732,0.939,-53.3,-4.1,-32.0,3.533,-0.957,3.608,-124.939,-11.053,-118.545,-0.722,-0.064,-0.685,0.065
0.066250,9.853,-0.004,-0.530,0.598,0.744,0.946,-53.3,-4.2,-32.0,4.816,-0.627,4.124,-124.937,-11.053,-118.545,-0.722,-0.064,-0.685,0.065
0.066875,9.830,-0.010,-0.540,0.667,0.762,0.989,-53.2,-4.3,-32.1,3.622,-0.478,2.515,-124.936,-11.054,-118.544,-0.722,-0.064,-0.685,0.065
0.067500,9.806,-0.017,-0.551,0.737,0.779,1.032,-53.1,-4.4,-32.1,2.870,-0.152,1.587,-124.934,-11.055,-118.544,-0.722,-0.064,-0.685,0.065
0.068125,9.783,-0.023,-0.562,0.806,0.797,1.076,-53.0,-4.5,-32.1,2.870,0.000,2.733,-124.933,-11.055,-118.543,-0.722,-0.064,-0.685,0.065
0.068750,9.760,-0.029,-0.573,0.876,0.814,1.119,-53.0,-4.6,-32.2,2.870,-0.646,3.026,-124.931,-11.056,-118.542,-0.722,-0.064,-0.685,0.065
0.069375,9.737,-0.035,-0.584,0.945,0.831,1.163,-52.9,-4.7,-32.2,1.907,-0.314,3.834,-124.929,-11.057,-118.542,-0.722,-0.064,-0.685,0.065
0.070000,9.714,-0.041,-0.595,1.015,0.849,1.206,-52.8,-4.8,-32.2,2.713,-1.917,3.347,-124.928,-11.057,-118.541,-0.722,-0.064,-0.685,0.065
0.070625,9.718,-0.041,-0.593,0.984,0.843,1.220,-52.7,-4.9,-32.3,3.031,-0.964,4.776,-124.926,-11.058,-118.540,-0.722,-0.064,-0.685,0.065
0.071250,9.735,-0.037,-0.584,0.906,0.825,1.220,-52.7,-5.0,-32.3,4.134,-0.632,4.793,-124.925,-11.059,-118.540,-0.722,-0.064,-0.685,0.065
0.071875,9.752,-0.034,-0.575,0.828,0.808,1.220,-52.6,-5.1,-32.4,4.469,-0.328,3.991,-124.923,-11.059,-118.540,-0.722,-0.064,-0.685,0.065
0.072500,9.769,-0.031,-0.566,0.750,0.790,1.220,-52.5,-5.2,-32.4,4.305,-0.625,3.514,-124.921,-11.060,-118.539,-0.722,-0.064,-0.685,0.065
0.073125,9.786,-0.027,-0.557,0.672,0.773,1.220,-52.5,-5.3,-32.4,1.819,-1.268,4.592,-124.920,-11.061,-118.539,-0.722,-0.064,-0.685,0.065
0.073750,9.803,-0.024,-0.548,0.593,0.756,1.220,-52.4,-5.5,-32.5,2.642,-0.508,2.789,-124.918,-11.061,-118.538,-0.722,-0.064,-0.685,0.065
0.074375,9.820,-0.020,-0.539,0.515,0.738,1.220,-52.3,-5.6,-32.5,5.057,0.000,2.665,-124.917,-11.062,-118.538,-0.722,-0.064,-0.685,0.065
0.075000,9.824,-0.016,-0.526,0.505,0.704,1.220,-52.2,-5.7,-32.5,4.212,-0.306,3.043,-124.915,-11.063,-118.538,-0.722,-0.064,-0.685,0.065
0.075625,9.822,-0.011,-0.511,0.531,0.660,1.220,-52.3,-5.6,-32.6,4.869,-0.174,2.566,-124.913,-11.064,-118.537,-0.722,-0.064,-0.685,0.065
0.076250,9.820,-0.006,-0.496,0.557,0.617,1.220,-52.4,-5.6,-32.6,4.229,0.000,3.299,-124.911,-11.065,-118.537,-0.722,-0.064,-0.685,0.065
0.076875,9.818,-0.002,-0.481,0.583,0.573,1.220,-52.6,-5.5,-32.6,3.649,-0.902,4.128,-124.909,-11.066,-118.537,-0.722,-0.064,-0.685,0.065
0.077500,9.816,0.003,-0.466,0.610,0.530,1.220,-52.7,-5.4,-32.7,4.126,-0.539,4.006,-124.908,-11.067,-118.536,-0.722,-0.064,-0.685,0.065
0.078125,9.814,0.008,-0.451,0.636,0.486,1.220,-52.9,-5.3,-32.7,3.711,0.000,4.421,-124.906,-11.068,-118.536,-0.722,-0.064,-0.686,0.065
0.078750,9.812,0.013,-0.436,0.662,0.443,1.220,-53.0,-5.2,-32.7,4.530,-0.295,4.784,-124.904,-11.069,-118.536,-0.722,-0.064,-0.686,0.065
0.079375,9.818,0.003,-0.439,0.655,0.444,1.243,-53.1,-5.1,-32.7,5.556,-0.185,4.196,-124.902,-11.069,-118.535,-0.722,-0.064,-0.686,0.065
0.080000,9.828,-0.016,-0.451,0.629,0.470,1.277,-53.3,-5.0,-32.8,6.032,0.000,4.119,-124.900,-11.069,-118.534,-0.722,-0.064,-0.686,0.065
0.080625,9.838,-0.034,-0.463,0.602,0.496,1.312,-53.4,-4.9,-32.8,4.477,-0.290,3.725,-124.898,-11.070,-118.534,-0.722,-0.064,-0.686,0.065
0.081250,9.849,-0.053,-0.476,0.576,0.522,1.347,-53.6,-4.8,-32.8,3.060,-0.190,3.349,-124.897,-11.070,-118.533,-0.722,-0.064,-0.686,0.065
0.081875,9.859,-0.071,-0.488,0.550,0.548,1.382,-53.7,-4.7,-32.9,3.157,0.000,3.349,-124.895,-11.070,-118.532,-0.722,-0.064,-0.686,0.065
0.082500,9.869,-0.089,-0.500,0.524,0.574,1.416,-53.9,-4.7,-32.9,4.489,0.856,4.204,-124.893,-11.071,-118.531,-0.722,-0.064,-0.686,0.065
0.083125,9.879,-0.108,-0.512,0.498,0.600,1.451,-54.0,-4.6,-32.9,5.262,1.152,3.933,-124.891,-11.071,-118.531,-0.722,-0.064,-0.686,0.065
0.083750,9.887,-0.104,-0.518,0.488,0.583,1.432,-54.1,-4.5,-33.0,4.417,-0.452,1.376,-124.889,-11.072,-118.530,-0.722,-0.064,-0.686,0.065
0.084375,9.892,-0.085,-0.518,0.488,0.540,1.380,-54.3,-4.4,-33.0,3.547,-1.155,1.680,-124.888,-11.073,-118.529,-0.722,-0.064,-0.686,0.065
0.085000,9.898,-0.067,-0.519,0.488,0.497,1.328,-54.4,-4.3,-33.0,5.019,-0.400,3.705,-124.887,-11.074,-118.529,-0.722,-0.064,-0.686,0.065
0.085625,9.903,-0.048,-0.520,0.488,0.453,1.276,-54.6,-4.2,-33.0,5.942,0.553,2.922,-124.885,-11.075,-118.528,-0.722,-0.064,-0.686,0.065
0.086250,9.908,-0.030,-0.520,0.488,0.410,1.224,-54.7,-4.1,-33.1,4.091,-1.242,3.288,-124.884,-11.076,-118.527,-0.722,-0.064,-0.686,0.065
0.086875,9.914,-0.012,-0.521,0.488,0.366,1.172,-54.9,-4.0,-33.1,3.690,-1.231,3.213,-124.882,-11.077,-118.527,-0.722,-0.064,-0.686,0.065
0.087500,9.919,0.007,-0.522,0.488,0.323,1.119,-55.0,-3.9,-33.1,3.219,-0.543,4.021,-124.881,-11.079,-118.526,-0.722,-0.064,-0.686,0.065
0.088125,9.903,0.007,-0.523,0.447,0.331,1.104,-55.0,-3.9,-33.1,3.741,0.392,4.723,-124.879,-11.079,-118.526,-0.722,-0.064,-0.686,0.065
0.088750,9.872,-0.006,-0.525,0.377,0.374,1.112,-55.0,-4.0,-33.1,4.784,0.631,3.501,-124.878,-11.080,-118.525,-0.722,-0.064,-0.686,0.065
0.089375,9.840,-0.019,-0.527,0.308,0.418,1.121,-55.0,-4.1,-33.0,5.583,0.000,3.936,-124.876,-11.080,-118.524,-0.722,-0.064,-0.686,0.065
0.090000,9.809,-0.032,-0.529,0.238,0.461,1.130,-55.0,-4.2,-32.9,3.308,-0.794,3.461,-124.875,-11.081,-118.524,-0.722,-0.064,-0.686,0.065
0.090625,9.777,-0.045,-0.531,0.169,0.505,1.138,-54.9,-4.2,-32.9,2.271,-1.961,3.969,-124.873,-11.081,-118.523,-0.722,-0.064,-0.686,0.065
0.091250,9.746,-0.058,-0.533,0.099,0.548,1.147,-54.9,-4.3,-32.8,2.826,-1.869,5.262,-124.872,-11.081,-118.523,-0.722,-0.064,-0.686,0.065
0.091875,9.715,-0.071,-0.535,0.030,0.592,1.156,-54.9,-4.4,-32.8,2.911,-1.695,3.186,-124.871,-11.082,-118.522,-0.722,-0.064,-0.686,0.065
0.092500,9.710,-0.074,-0.539,-0.010,0.610,1.199,-54.9,-4.5,-32.7,3.091,-1.140,2.208,-124.869,-11.082,-118.522,-0.722,-0.064,-0.686,0.065
